,證券代號,100張以下人數,100張以下比例,101-200張人數,101-200張比例,201-400張人數,201-400張比例,401-800張人數,401-800張比例,801-1000張人數,801-1000張比例,1000張以上人數,1000張以上比例
1284,3516,2075,20.990000000000002,22,5.71,7,4.31,7,7.56,1,1.9,8,59.45
1285,3517,681,60.66,3,7.35,4,19.17,1,12.76,0,0.0,0,0.0
1286,3518,17163,33.49,53,9.69,45,15.95,11,7.99,4,4.38,15,28.42
1287,3519,66074,41.6,160,5.15,57,3.71,23,2.9,8,1.66,20,44.91
1288,3520,10455,38.76,30,5.77,8,3.29,14,12.48,3,4.0,7,35.61
1289,3521,1693,24.069999999999997,17,4.81,16,9.18,7,7.46,2,4.01,6,50.41
1290,3522,17804,44.989999999999995,24,4.63,14,5.53,8,6.03,0,0.0,5,38.75
1291,3523,4092,15.649999999999999,27,6.38,10,4.49,8,7.210000000000001,1,1.33,5,64.87
1292,3524,270,17.130000000000003,16,11.85,6,8.99,8,20.63,1,4.84,4,36.49
1293,3526,11468,32.379999999999995,34,7.85,23,11.84,11,10.08,2,2.92,5,34.85
1294,3527,15372,51.910000000000004,30,9.28,15,9.81,5,5.760000000000001,0,0.0,5,23.18
1295,3528,4070,23.21,18,3.73,7,2.77,4,2.64,2,2.5,5,65.08
1296,3529,7247,21.740000000000002,60,11.14,30,11.01,20,14.45,4,4.93,12,36.64
1297,3530,14832,47.839999999999996,32,5.97,11,4.12,2,1.13,0,0.0,6,40.88
1298,3531,1672,14.17,10,2.35,15,6.83,15,13.469999999999999,1,1.34,15,61.75
1299,3532,8639,4.24,28,1.09,27,1.82,12,1.96,2,0.48,11,90.35
1300,3533,3953,13.39,53,7.43,31,8.02,22,11.7,7,6.01,13,53.38
1301,3535,20991,58.36,35,6.16,16,6.05,7,4.67,0,0.0,6,24.69
1302,3536,6695,28.77,48,6.32,25,6.21,16,8.29,2,1.61,6,48.72
1303,3537,14456,55.66,25,6.76,10,5.39,3,3.32,0,0.0,7,28.8
1304,3540,28501,64.15,21,3.84,14,4.89,2,1.5,0,0.0,5,25.55
1305,3541,5967,45.84,27,6.18,24,12.41,11,10.71,1,1.71,10,23.08
1306,3542,32,31.28,1,13.18,2,55.51,0,0.0,0,0.0,0,0.0
1307,3543,3600,22.630000000000003,64,9.48,26,7.64,30,19.310000000000002,2,2.2,13,38.68
1308,3544,606,99.94999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1309,3545,66199,67.11,45,2.94,41,5.55,18,4.859999999999999,4,1.73,12,17.73
1310,3546,20875,56.7,28,8.25,10,5.52,6,6.42,1,1.75,6,21.28
1311,3548,15002,39.75,31,7.42,24,11.3,13,12.64,1,1.66,7,27.16
1312,3549,249,70.00000000000001,1,6.71,1,23.24,0,0.0,0,0.0,0,0.0
1313,3550,15195,43.54,36,5.98,9,2.99,20,12.89,4,4.28,12,30.23
1314,3551,4359,33.980000000000004,34,8.33,16,8.09,13,13.39,5,8.18,5,27.95
1315,3552,22738,46.18,29,4.61,21,6.82,5,3.75,3,3.02,14,35.53
1316,3554,135,8.969999999999999,3,2.38,2,3.37,0,0.0,0,0.0,1,85.22
1317,3555,3449,9.34,7,4.25,5,5.26,5,12.65,1,3.44,3,64.97
1318,3556,33164,64.60999999999999,23,5.15,22,9.55,5,4.84,0,0.0,3,15.79
1319,3557,10303,24.330000000000002,31,5.54,17,5.5,11,7.53,3,3.52,8,53.5
1320,3558,5139,37.559999999999995,23,6.51,4,2.23,5,5.78,1,2.0,5,45.85
1321,3560,174,11.79,12,7.0,3,3.41,5,11.98,0,0.0,6,65.75
1322,3563,13749,60.95,24,7.46,9,5.68,9,10.86,2,4.01,4,11.21
1323,3564,2846,21.159999999999997,18,4.1,8,4.08,1,1.24,2,3.38,3,65.96
1324,3566,10377,18.77,136,9.26,78,10.76,40,10.71,10,4.5,19,45.93
1325,3567,20043,44.800000000000004,20,8.6,13,11.3,7,11.18,1,2.38,5,21.68
1326,3568,189,18.19,3,3.28,3,9.98,1,7.0,2,17.29,2,44.21
1327,3570,1790,34.55,3,2.45,2,2.73,2,7.08,1,5.42,2,47.68
1328,3571,424,89.63,3,10.31,0,0.0,0,0.0,0,0.0,0,0.0
1329,3572,297,13.62,14,7.18,13,12.77,12,23.509999999999998,2,5.98,5,36.87
1330,3574,13,22.34,1,9.7,0,0.0,1,67.92,0,0.0,0,0.0
1331,3576,187357,48.150000000000006,763,6.42,312,5.14,114,3.75,24,1.28,84,35.18
1332,3577,1985,19.759999999999998,20,4.97,11,5.85,11,11.530000000000001,4,6.53,8,51.28
1333,3579,6167,22.8,2,3.05,0,0.0,0,0.0,1,8.38,2,65.73
1334,3580,12087,46.29,30,10.45,13,9.53,8,13.92,1,2.23,3,17.52
1335,3581,3195,30.44,21,5.75,8,4.82,7,8.61,1,1.62,7,48.68
1336,3583,12065,35.56,27,4.95,14,4.79,5,3.4299999999999997,0,0.0,11,51.21
1337,3584,22231,61.959999999999994,75,7.88,35,6.74,14,5.28,3,2.04,13,16.01
1338,3585,2008,18.87,57,6.77,22,5.05,14,6.42,3,2.34,15,60.49
1339,3586,87,23.61,1,4.35,1,7.68,4,64.30000000000001,0,0.0,0,0.0
1340,3587,7703,40.61,36,8.05,23,10.19,9,7.8100000000000005,5,7.25,6,26.02
1341,3588,27753,49.02000000000001,30,7.64,9,4.65,8,8.65,2,3.36,8,26.62
1342,3591,24791,38.04,37,3.98,22,4.33,11,4.28,2,1.38,18,47.91
1343,3592,15866,45.84,42,7.48,19,7.16,19,13.41,3,3.79,4,22.23
1344,3593,21500,20.12,37,5.74,21,6.29,9,5.09,1,0.89,13,61.77
1345,3594,15623,37.529999999999994,37,6.99,16,5.62,13,9.43,2,2.43,11,37.93
1346,3595,665,23.46,9,5.0,14,17.86,4,9.51,2,7.62,5,36.47
1347,3596,24384,25.77,68,4.56,45,6.04,29,7.300000000000001,5,2.05,22,54.22
1348,3597,1719,23.240000000000002,18,5.8,6,4.29,1,1.3,2,4.8,7,60.51
1349,3601,650,24.88,18,7.02,22,17.33,3,5.1,2,4.94,3,40.65
1350,3603,630,15.190000000000001,18,10.32,9,10.16,1,1.79,0,0.0,3,62.47
1351,3604,14,99.97999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1352,3605,26640,46.260000000000005,47,4.94,23,4.6,8,3.8600000000000003,4,2.8,15,37.47
1353,3606,78,5.59,3,2.84,9,15.83,8,27.62,1,5.8,2,42.26
1354,3607,25586,50.230000000000004,88,10.42,35,8.02,18,7.89,7,5.0,10,18.38
1355,3609,3006,24.409999999999997,25,10.88,8,7.84,7,13.43,1,3.21,8,40.17
1356,3610,1491,17.3,10,2.5,2,1.03,3,2.78,0,0.0,1,76.35
1357,3611,2864,25.43,21,7.58,15,10.77,2,2.8200000000000003,2,3.98,4,49.36
1358,3613,1080,18.590000000000003,32,6.9,20,8.31,13,12.95,2,2.85,13,50.32
1359,3615,19557,60.19,22,4.2,13,5.77,7,5.14,0,0.0,5,24.61
1360,3616,753,91.02000000000001,1,3.18,1,5.75,0,0.0,0,0.0,0,0.0
1361,3617,3647,18.1,26,4.72,23,7.91,7,4.61,4,4.5,17,60.09
1362,3619,149,27.55,4,6.09,9,32.65,3,19.189999999999998,0,0.0,1,14.45
1363,3622,26567,34.779999999999994,47,4.21,28,4.91,6,2.18,0,0.0,14,53.86
1364,3623,3768,42.75,6,2.62,2,1.96,0,0.0,0,0.0,1,52.6
1365,3624,18606,24.1,29,3.63,23,5.44,13,6.16,2,1.54,11,59.05
1366,3625,21290,47.13000000000001,41,5.57,19,4.71,11,6.550000000000001,0,0.0,14,35.94
1367,3627,1920,30.389999999999997,18,9.35,9,9.58,3,5.3,3,9.37,4,35.93
1368,3628,5097,29.64,14,4.42,3,1.74,3,4.13,1,1.96,3,58.05
1369,3629,1576,5.67,7,2.77,2,1.28,1,1.21,2,5.89,3,83.11
1370,3630,27408,40.66,50,3.83,15,2.14,10,2.69,0,0.0,9,50.6
1371,3631,1446,9.57,15,2.46,10,3.67,6,3.96,2,2.22,12,78.06
1372,3632,16337,72.16,11,3.67,10,6.76,2,2.98,0,0.0,4,14.34
1373,3633,1814,28.17,9,3.42,9,7.11,5,7.37,3,7.69,5,46.15
1374,3634,183,7.43,14,3.96,10,5.57,4,4.85,3,5.64,6,72.48
1375,3635,407,68.65,6,16.76,3,14.52,0,0.0,0,0.0,0,0.0
1376,3636,506,39.699999999999996,0,0.0,2,60.27,0,0.0,0,0.0,0,0.0
1377,3637,820,21.020000000000003,13,9.41,3,4.19,2,5.25,1,4.23,3,55.81
1378,3642,15942,27.009999999999998,18,5.83,7,4.6,5,7.390000000000001,2,3.99,8,51.11
1379,3643,406,2.32,0,0.0,0,0.0,0,0.0,0,0.0,1,97.63
1380,3644,271,7.29,16,3.96,10,5.52,13,12.51,1,1.65,15,69.02
1381,3645,24406,37.72999999999999,70,7.61,39,8.88,22,9.23,5,3.47,17,33.01
1382,3646,16582,34.41,26,9.13,19,13.58,7,10.280000000000001,3,6.95,7,25.57
1383,3647,2992,80.51000000000002,2,11.15,1,8.28,0,0.0,0,0.0,0,0.0
1384,3649,255,31.490000000000002,20,23.32,5,10.99,5,26.869999999999997,1,7.25,0,0.0
1385,3651,49,1.69,5,1.11,3,1.25,7,4.92,1,1.35,4,89.61
1386,3652,2721,21.6,16,2.79,9,2.91,6,4.25,3,3.81,5,64.57
1387,3653,5298,10.440000000000001,45,5.2,30,6.9,19,9.11,7,5.28,20,62.98
1388,3656,3280,17.66,15,3.45,3,1.38,3,2.27,1,1.39,3,73.77
1389,3657,45,2.6,1,2.49,0,0.0,1,10.14,0,0.0,1,84.72
1390,3659,488,8.76,14,3.77,1,0.56,5,5.1,1,1.93,10,79.81
1391,3661,8220,19.560000000000002,47,9.55,32,13.01,22,17.25,6,7.84,12,32.71
1392,3662,22572,36.81,72,5.4,31,4.52,16,4.75,2,1.01,13,47.43
1393,3663,5198,28.67,25,4.93,12,4.63,5,3.15,0,0.0,5,58.55
1394,3664,2023,20.009999999999998,12,3.06,8,4.55,3,3.2,0,0.0,8,69.12
1395,3665,9785,16.94,52,5.03,46,8.8,30,11.09,4,2.42,32,55.65
1396,3666,5605,39.1,14,3.09,4,1.85,3,2.96,2,3.19,5,49.75
1397,3669,9766,36.15,24,3.75,4,1.32,7,4.19,0,0.0,3,54.51
1398,3671,40,3.2199999999999998,5,5.14,2,3.81,4,15.28,0,0.0,3,72.48
1399,3672,5760,26.880000000000003,13,6.03,15,14.75,4,6.619999999999999,2,5.79,7,39.86
1400,3673,40269,48.85,157,5.36,54,3.72,28,3.91,7,1.54,37,36.55
1401,3674,391,20.6,8,5.57,2,2.82,2,5.2,0,0.0,5,65.75
1402,3675,4875,25.430000000000003,14,4.28,5,3.26,7,10.21,1,2.02,2,54.71
1403,3678,446,20.29,24,13.76,11,15.05,4,7.51,3,11.8,4,31.51
1404,3679,4055,22.8,14,2.87,15,6.64,12,11.23,0,0.0,12,56.39
1405,3680,11940,28.22,27,4.61,12,3.94,17,11.89,4,4.44,18,46.83
1406,3681,321,2.4799999999999995,14,1.23,5,0.95,3,0.91,1,0.65,6,93.72
1407,3682,107706,19.1,1120,3.65,432,2.75,202,2.65,38,0.8,115,70.97
1408,3684,1901,29.32,9,5.44,3,3.67,5,10.85,2,7.54,4,43.1
1409,3685,6945,19.549999999999997,32,5.69,13,4.94,7,4.33,3,3.41,7,62.0
1410,3686,34689,79.91,46,5.77,21,5.14,7,3.17,1,0.88,3,5.05
1411,3687,16559,49.120000000000005,10,4.38,7,6.24,2,4.64,1,2.74,4,32.82
1412,3688,3390,31.769999999999996,57,8.79,36,10.71,10,5.2700000000000005,3,2.83,8,40.54
1413,3689,20773,53.28,37,6.87,28,10.19,12,8.47,3,3.47,8,17.65
1414,3690,1337,8.030000000000001,7,1.24,8,2.88,10,6.24,0,0.0,7,81.53
1415,3691,11461,31.21,20,3.99,7,2.51,5,3.27,3,3.58,8,55.36
1416,3693,3316,32.050000000000004,11,4.24,5,3.55,2,2.49,0,0.0,8,57.59
1417,3694,6713,24.35,43,4.16,23,4.44,13,4.03,1,0.62,11,62.33
1418,3701,51104,13.61,15,0.92,13,1.69,6,1.77,2,0.85,14,81.08
1419,3702,77463,16.07,341,2.91,153,2.54,117,3.88,27,1.44,184,73.07
1420,3702A,10375,17.33,54,4.14,24,3.69,18,5.1,4,1.81,28,67.86
1421,3703,27903,16.159999999999997,180,3.11,97,3.27,44,2.8200000000000003,12,1.32,54,73.25
1422,3704,51428,37.480000000000004,126,3.85,52,3.34,35,4.17,6,1.17,36,49.92
1423,3705,26608,25.03,87,4.5,47,4.75,18,3.8600000000000003,9,3.08,37,58.7
1424,3706,118647,39.470000000000006,479,5.55,195,4.43,75,3.3499999999999996,18,1.33,72,45.82
1425,3707,68296,42.42,75,3.2,36,3.02,35,6.07,3,0.75,29,44.47
1426,3708,22899,44.66,14,1.95,21,6.88,8,4.91,4,3.77,10,37.78
1427,3709,3121,12.93,17,2.41,10,2.85,8,4.18,0,0.0,9,77.57
1428,3710,35577,57.44,113,7.4,51,6.43,20,5.0200000000000005,5,2.01,22,21.62
1429,3711,175603,9.56,436,1.4,248,1.59,236,3.05,53,1.08,380,83.23
1430,3712,30469,37.660000000000004,78,4.57,41,4.64,17,3.5700000000000003,2,0.76,13,48.74
1431,3713,3911,24.200000000000003,26,4.82,22,7.72,17,11.36,1,1.11,11,50.73
1432,3714,100140,35.08,248,5.08,106,4.34,77,6.3100000000000005,14,1.84,94,47.28
1433,4102,23164,53.290000000000006,22,7.21,9,6.13,4,5.8,2,4.1,2,23.4
1434,4104,28197,46.980000000000004,44,4.5,18,3.46,16,5.99,1,0.7,6,38.3
1435,4105,43685,43.84,66,3.71,31,3.38,25,5.529999999999999,11,4.04,28,39.42
1436,4106,17124,44.65,19,2.98,20,5.41,2,1.16,1,0.81,6,44.92
1437,4107,10108,24.890000000000004,17,3.68,21,8.31,14,11.629999999999999,3,4.01,13,47.39
1438,4108,34099,56.97,126,8.62,51,6.97,13,3.75,2,0.92,6,22.69
1439,4109,18767,34.42,37,5.81,20,6.28,12,7.970000000000001,3,3.2,10,42.24
1440,4111,26286,41.78,22,5.7,11,4.95,15,16.15,2,3.33,11,28.02
1441,4113,14073,17.51,79,5.35,41,5.13,22,5.97,4,1.73,30,64.23
1442,4114,36667,39.68,155,6.8,71,6.11,37,6.77,9,2.52,33,38.05
1443,4115,160,99.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1444,4116,3469,33.00999999999999,12,3.54,7,4.92,1,1.2,0,0.0,4,57.27
1445,4117,7567,44.85,12,2.67,5,2.55,4,3.6999999999999997,1,1.45,8,44.72
1446,4118,197,27.549999999999997,4,9.17,6,26.34,0,0.0,0,0.0,1,36.87
1447,4119,22719,44.43000000000001,27,3.57,12,3.41,3,1.7200000000000002,0,0.0,7,46.8
1448,4120,5433,25.92,21,3.32,10,3.2,2,1.14,3,3.29,11,63.06
1449,4121,29524,49.370000000000005,19,3.02,20,6.49,10,7.17,1,1.07,8,32.81
1450,4123,38410,32.95,189,5.13,102,5.68,54,5.79,12,2.08,60,48.3
1451,4125,222,86.64999999999999,2,13.3,0,0.0,0,0.0,0,0.0,0,0.0
